time_s,altitude_ft,temperature,voltage
0,22,76.7F,7.9
0.05,33,76.7F,7.9
0.1,33,76.7F,7.9
0.15,35,76.7F,7.9
0.2,27,76.7F,7.9
0.25,29,76.7F,7.9
0.3,18,76.7F,7.9
0.35,12,76.7F,7.9
0.4,13,76.7F,7.9
0.45,4,76.7F,7.9
0.5,-15,76.7F,7.9
0.55,-37,76.7F,7.9
0.6,-45,76.7F,7.9
0.65,-54,76.7F,7.9
0.7,-51,76.7F,7.9
0.75,-62,76.7F,7.9
0.8,-85,76.7F,7.9
0.85,-115,76.6F,7.9
0.9,-148,76.6F,7.9
0.95,-156,76.6F,7.9
1,-155,76.6F,7.9
1.05,-143,76.6F,7.9
1.1,-135,76.6F,7.9
1.15,-76,76.6F,7.9
1.2,-63,76.6F,7.9
1.25,-20,76.6F,7.9
1.3,56,76.6F,7.9
1.35,127,76.6F,7.9
1.4,194,76.6F,7.9
1.45,253,76.6F,7.9
1.5,328,76.6F,7.9
1.55,373,76.6F,7.9
1.6,426,76.6F,7.9
1.65,491,76.7F,7.9
1.7,560,76.7F,7.9
1.75,617,76.7F,7.9
1.8,662,76.7F,7.9
1.85,725,76.7F,7.9
1.9,785,76.7F,7.9
1.95,836,76.7F,7.9
2,893,76.7F,7.9
2.05,937,76.7F,7.9
2.1,1001,76.7F,7.9
2.15,1059,76.7F,7.9
2.2,1116,76.7F,7.9
2.25,1172,76.7F,7.9
2.3,1216,76.7F,7.9
2.35,1270,76.7F,7.9
2.4,1327,76.7F,7.9
2.45,1377,76.7F,7.9
2.5,1431,76.7F,7.9
2.55,1484,76.7F,7.9
2.6,1532,76.7F,7.9
2.65,1588,76.7F,7.9
2.7,1637,76.7F,7.9
2.75,1685,76.7F,7.9
2.8,1743,76.7F,7.9
2.85,1786,76.7F,7.9
2.9,1835,76.7F,7.9
2.95,1883,76.7F,7.9
3,1937,76.7F,7.9
3.05,1982,76.7F,7.9
3.1,2032,76.7F,7.9
3.15,2081,76.7F,7.9
3.2,2127,76.7F,7.9
3.25,2173,76.7F,7.9
3.3,2223,76.7F,7.9
3.35,2270,76.7F,7.9
3.4,2311,76.7F,7.9
3.45,2364,76.7F,7.9
3.5,2406,76.7F,7.9
3.55,2457,76.7F,7.9
3.6,2503,76.7F,7.9
3.65,2539,76.7F,7.9
3.7,2591,76.7F,7.9
3.75,2640,76.7F,7.9
3.8,2677,76.7F,7.9
3.85,2733,76.7F,7.9
3.9,2769,76.7F,7.9
3.95,2811,76.7F,7.9
4,2852,76.7F,7.9
4.05,2904,76.7F,7.9
4.1,2949,76.7F,7.9
4.15,2993,76.7F,7.9
4.2,3032,76.7F,7.9
4.25,3071,76.7F,7.9
4.3,3112,76.7F,7.9
4.35,3159,76.7F,7.9
4.4,3202,76.7F,7.9
4.45,3243,76.7F,7.9
4.5,3293,76.7F,7.9
4.55,3327,76.7F,7.9
4.6,3361,76.7F,7.9
4.65,3401,76.6F,7.9
4.7,3440,76.6F,7.9
4.75,3478,76.6F,7.9
4.8,3520,76.6F,7.9
4.85,3566,76.6F,7.9
4.9,3603,76.6F,7.9
4.95,3642,76.6F,7.9
5,3679,76.6F,7.9
5.05,3718,76.6F,7.9
5.1,3603,76.6F,7.9
5.15,3413,76.6F,7.9
5.2,3305,76.6F,7.9
5.25,3227,76.6F,7.9
5.3,3250,76.6F,7.9
5.35,3282,76.6F,7.9
5.4,3327,76.6F,7.9
5.45,3380,76.6F,7.9
5.5,3426,76.6F,7.9
5.55,3465,76.6F,7.9
5.6,3508,76.6F,7.9
5.65,3555,76.6F,7.9
5.7,3589,76.6F,7.9
5.75,3649,76.6F,7.9
5.8,3686,76.6F,7.9
5.85,3737,76.6F,7.9
5.9,3771,76.6F,7.9
5.95,3812,76.6F,7.9
6,3852,76.6F,7.9
6.05,3896,76.6F,7.9
6.1,3942,76.6F,7.9
6.15,3986,76.6F,7.9
6.2,4022,76.6F,7.9
6.25,4069,76.6F,7.9
6.3,4094,76.6F,7.9
6.35,4133,76.6F,7.9
6.4,4173,76.6F,7.9
6.45,4206,76.6F,7.9
6.5,4256,76.6F,7.9
6.55,4310,76.6F,7.9
6.6,4348,76.6F,7.9
6.65,4379,76.6F,7.9
6.7,4413,76.6F,7.9
6.75,4449,76.6F,7.9
6.8,4473,76.6F,7.9
6.85,4508,76.6F,7.9
6.9,4547,76.6F,7.9
6.95,4597,76.6F,7.9
7,4636,76.6F,7.9
7.05,4667,76.6F,7.9
7.1,4700,76.6F,7.9
7.15,4740,76.6F,7.9
7.2,4768,76.6F,7.9
7.25,4803,76.6F,7.9
7.3,4846,76.6F,7.9
7.35,4880,76.6F,7.9
7.4,4913,76.6F,7.9
7.45,4951,76.6F,7.9
7.5,4986,76.6F,7.9
7.55,5013,76.6F,7.9
7.6,5032,76.6F,7.9
7.65,5075,76.6F,7.9
7.7,5108,76.5F,7.9
7.75,5145,76.5F,7.9
7.8,5175,76.5F,7.9
7.85,5218,76.6F,7.9
7.9,5253,76.5F,7.9
7.95,5285,76.5F,7.9
8,5320,76.5F,7.9
8.05,5344,76.5F,7.9
8.1,5378,76.5F,7.9
8.15,5403,76.5F,7.9
8.2,5445,76.5F,7.9
8.25,5476,76.5F,7.9
8.3,5500,76.5F,7.9
8.35,5537,76.5F,7.9
8.4,5557,76.5F,7.9
8.45,5595,76.5F,7.9
8.5,5629,76.5F,7.9
8.55,5656,76.5F,7.9
8.6,5672,76.5F,7.9
8.65,5707,76.5F,7.9
8.7,5738,76.5F,7.9
8.75,5765,76.5F,7.9
8.8,5799,76.5F,7.9
8.85,5827,76.5F,7.9
8.9,5859,76.5F,7.9
8.95,5891,76.5F,7.9
9,5915,76.5F,7.9
9.05,5943,76.4F,7.9
9.1,5970,76.4F,7.9
9.15,6001,76.4F,7.9
9.2,6028,76.4F,7.9
9.25,6057,76.4F,7.9
9.3,6080,76.4F,7.9
9.35,6110,76.4F,7.9
9.4,6133,76.4F,7.9
9.45,6161,76.4F,7.9
9.5,6183,76.4F,7.9
9.55,6220,76.4F,7.9
9.6,6246,76.4F,7.9
9.65,6271,76.4F,7.9
9.7,6300,76.4F,7.9
9.75,6324,76.4F,7.9
9.8,6349,76.4F,7.9
9.85,6375,76.4F,7.9
9.9,6401,76.4F,7.9
9.95,6429,76.4F,7.9
10,6452,76.4F,7.9
10.05,6477,76.4F,7.9
10.1,6505,76.4F,7.9
10.15,6528,76.4F,7.9
10.2,6554,76.4F,7.9
10.25,6582,76.4F,7.9
10.3,6602,76.4F,7.9
10.35,6629,76.4F,7.9
10.4,6651,76.4F,7.9
10.45,6672,76.4F,7.9
10.5,6695,76.4F,7.9
10.55,6724,76.4F,7.9
10.6,6748,76.3F,7.9
10.65,6770,76.3F,7.9
10.7,6795,76.3F,7.9
10.75,6816,76.3F,7.9
10.8,6836,76.3F,7.9
10.85,6859,76.3F,7.9
10.9,6885,76.3F,7.9
10.95,6905,76.3F,7.9
11,6926,76.3F,7.9
11.05,6955,76.3F,7.9
11.1,6972,76.3F,7.9
11.15,6997,76.3F,7.9
11.2,7021,76.3F,7.9
11.25,7043,76.3F,7.9
11.3,7067,76.3F,7.9
11.35,7091,76.2F,7.9
11.4,7107,76.3F,7.9
11.45,7125,76.2F,7.9
11.5,7150,76.2F,7.9
11.55,7173,76.2F,7.9
11.6,7192,76.2F,7.9
11.65,7211,76.2F,7.9
11.7,7232,76.2F,7.9
11.75,7252,76.2F,7.9
11.8,7273,76.2F,7.9
11.85,7293,76.2F,7.9
11.9,7314,76.2F,7.9
11.95,7336,76.2F,7.9
12,7356,76.2F,7.9
12.05,7379,76.2F,7.9
12.1,7399,76.2F,7.9
12.15,7418,76.2F,7.9
12.2,7436,76.2F,7.9
12.25,7453,76.2F,7.9
12.3,7477,76.2F,7.9
12.35,7494,76.2F,7.9
12.4,7511,76.2F,7.9
12.45,7530,76.2F,7.9
12.5,7549,76.2F,7.9
12.55,7571,76.2F,7.9
12.6,7594,76.2F,7.9
12.65,7609,76.2F,7.9
12.7,7627,76.2F,7.9
12.75,7644,76.1F,7.9
12.8,7663,76.1F,7.9
12.85,7679,76.1F,7.9
12.9,7695,76.1F,7.9
12.95,7712,76.1F,7.9
13,7734,76.1F,7.9
13.05,7746,76.1F,7.9
13.1,7764,76.1F,7.9
13.15,7782,76.1F,7.9
13.2,7801,76.1F,7.9
13.25,7817,76.1F,7.9
13.3,7836,76.1F,7.9
13.35,7852,76.1F,7.9
13.4,7870,76.1F,7.9
13.45,7887,76.1F,7.9
13.5,7905,76.1F,7.9
13.55,7924,76.1F,7.9
13.6,7938,76.1F,7.9
13.65,7958,76.1F,7.9
13.7,7975,76.1F,7.9
13.75,7985,76.1F,7.9
13.8,7999,76.1F,7.9
13.85,8020,76.1F,7.9
13.9,8034,76.1F,7.9
13.95,8047,76.1F,7.9
14,8063,76.0F,7.9
14.05,8077,76.1F,7.9
14.1,8092,76.0F,7.9
14.15,8106,76.0F,7.9
14.2,8118,76.0F,7.9
14.25,8134,76.0F,7.9
14.3,8148,76.0F,7.9
14.35,8164,76.0F,7.9
14.4,8179,76.0F,7.9
14.45,8193,76.0F,7.9
14.5,8210,76.0F,7.9
14.55,8226,76.0F,7.9
14.6,8240,76.0F,7.9
14.65,8253,76.0F,7.9
14.7,8268,76.0F,7.9
14.75,8284,76.0F,7.9
14.8,8297,76.0F,7.9
14.85,8311,76.0F,7.9
14.9,8325,76.0F,7.9
14.95,8337,76.0F,7.9
15,8352,76.0F,7.9
15.05,8362,76.0F,7.9
15.1,8376,76.0F,7.9
15.15,8388,76.0F,7.9
15.2,8400,76.0F,7.9
15.25,8412,76.0F,7.9
15.3,8424,76.0F,7.9
15.35,8440,76.0F,7.9
15.4,8449,76.0F,7.9
15.45,8463,76.0F,7.9
15.5,8472,76.0F,7.9
15.55,8486,75.9F,7.9
15.6,8501,75.9F,7.9
15.65,8511,75.9F,7.9
15.7,8523,75.9F,7.9
15.75,8536,75.9F,7.9
15.8,8548,75.9F,7.9
15.85,8559,75.9F,7.9
15.9,8571,75.9F,7.9
15.95,8584,75.9F,7.9
16,8592,75.9F,7.9
16.05,8606,75.9F,7.9
16.1,8614,75.9F,7.9
16.15,8627,75.9F,7.9
16.2,8635,75.9F,7.9
16.25,8648,75.9F,7.9
16.3,8658,75.9F,7.9
16.35,8668,75.9F,7.9
16.4,8679,75.9F,7.9
16.45,8688,75.9F,7.9
16.5,8697,75.9F,7.9
16.55,8708,75.9F,7.9
16.6,8717,75.9F,7.9
16.65,8728,75.9F,7.9
16.7,8737,75.9F,7.9
16.75,8746,75.9F,7.9
16.8,8756,75.9F,7.9
16.85,8768,75.9F,7.9
16.9,8778,75.9F,7.9
16.95,8787,75.9F,7.9
17,8795,75.9F,7.9
17.05,8806,75.9F,7.9
17.1,8815,75.9F,7.9
17.15,8822,75.9F,7.9
17.2,8831,75.9F,7.9
17.25,8840,75.9F,7.9
17.3,8850,75.9F,7.9
17.35,8858,75.8F,7.9
17.4,8866,75.9F,7.9
17.45,8875,75.9F,7.9
17.5,8886,75.9F,7.9
17.55,8892,75.9F,7.9
17.6,8898,75.9F,7.9
17.65,8909,75.8F,7.9
17.7,8914,75.9F,7.9
17.75,8927,75.8F,7.9
17.8,8934,75.8F,7.9
17.85,8941,75.8F,7.9
17.9,8948,75.8F,7.9
17.95,8956,75.8F,7.9
18,8963,75.8F,7.9
18.05,8970,75.8F,7.9
18.1,8979,75.8F,7.9
18.15,8985,75.8F,7.9
18.2,8993,75.8F,7.9
18.25,8998,75.8F,7.9
18.3,9006,75.8F,7.9
18.35,9012,75.8F,7.9
18.4,9019,75.8F,7.9
18.45,9026,75.8F,7.9
18.5,9031,75.8F,7.9
18.55,9039,75.8F,7.9
18.6,9046,75.8F,7.9
18.65,9051,75.8F,7.9
18.7,9057,75.8F,7.9
18.75,9065,75.8F,7.9
18.8,9069,75.8F,7.9
18.85,9076,75.8F,7.9
18.9,9083,75.8F,7.9
18.95,9089,75.8F,7.9
19,9094,75.8F,7.9
19.05,9098,75.8F,7.9
19.1,9104,75.8F,7.9
19.15,9109,75.8F,7.9
19.2,9115,75.8F,7.9
19.25,9121,75.8F,7.9
19.3,9126,75.8F,7.9
19.35,9132,75.8F,7.9
19.4,9135,75.8F,7.9
19.45,9140,75.8F,7.9
19.5,9144,75.8F,7.9
19.55,9150,75.8F,7.9
19.6,9154,75.8F,7.9
19.65,9160,75.8F,7.9
19.7,9166,75.8F,7.9
19.75,9170,75.8F,7.9
19.8,9173,75.8F,7.9
19.85,9179,75.8F,7.9
19.9,9184,75.8F,7.9
19.95,9187,75.8F,7.9
20,9190,75.8F,7.9
20.05,9197,75.8F,7.9
20.1,9199,75.8F,7.9
20.15,9202,75.8F,7.9
20.2,9208,75.8F,7.9
20.25,9211,75.8F,7.9
20.3,9214,75.8F,7.9
20.35,9215,75.8F,7.9
20.4,9221,75.8F,7.9
20.45,9222,75.8F,7.9
20.5,9226,75.8F,7.9
20.55,9229,75.8F,7.9
20.6,9233,75.8F,7.9
20.65,9236,75.8F,7.9
20.7,9238,75.8F,7.9
20.75,9242,75.8F,7.9
20.8,9242,75.8F,7.9
20.85,9246,75.8F,7.9
20.9,9249,75.8F,7.9
20.95,9252,75.8F,7.9
21,9254,75.8F,7.9
21.05,9256,75.8F,7.9
21.1,9258,75.8F,7.9
21.15,9261,75.8F,7.9
21.2,9263,75.8F,7.9
21.25,9264,75.8F,7.9
21.3,9266,75.8F,7.9
21.35,9270,75.8F,7.9
21.4,9271,75.8F,7.9
21.45,9273,75.8F,7.9
21.5,9274,75.8F,7.9
21.55,9276,75.8F,7.9
21.6,9277,75.8F,7.9
21.65,9279,75.8F,7.9
21.7,9279,75.8F,7.9
21.75,9280,75.8F,7.9
21.8,9283,75.8F,7.9
21.85,9283,75.8F,7.9
21.9,9283,75.8F,7.9
21.95,9286,75.8F,7.9
22,9287,75.8F,7.9
22.05,9288,75.8F,7.9
22.1,9288,75.8F,7.9
22.15,9291,75.8F,7.9
22.2,9291,75.8F,7.9
22.25,9290,75.8F,7.9
22.3,9290,75.8F,7.9
22.35,9284,75.8F,7.9
22.4,9304,75.8F,7.9
22.45,9292,75.8F,7.9
22.5,9296,75.8F,7.9
22.55,9295,75.8F,7.9
22.6,9296,75.8F,7.9
22.65,9294,75.8F,7.9
22.7,9296,75.8F,7.9
22.75,9294,75.8F,7.9
22.8,9295,75.8F,7.9
22.85,9291,75.8F,7.9
22.9,9293,75.8F,7.9
22.95,9292,75.8F,7.9
23,9292,75.8F,7.9
23.05,9293,75.8F,7.9
23.1,9292,75.8F,7.9
23.15,9290,75.8F,7.9
23.2,9291,75.7F,7.9
23.25,9292,75.8F,7.9
23.3,9295,75.8F,7.9
23.35,9293,75.8F,7.9
23.4,9288,75.8F,7.9
23.45,9288,75.8F,7.9
23.5,9286,75.8F,7.9
23.55,9283,75.8F,7.9
23.6,9281,75.8F,7.9
23.65,9280,75.8F,7.9
23.7,9279,75.8F,7.9
23.75,9278,75.8F,7.9
23.8,9278,75.8F,7.9
23.85,9277,75.8F,7.9
23.9,9277,75.8F,7.9
23.95,9275,75.8F,7.9
24,9273,75.8F,7.9
24.05,9269,75.8F,7.9
24.1,9265,75.8F,7.9
24.15,9256,75.8F,7.9
24.2,9257,75.8F,7.9
24.25,9253,75.7F,7.9
24.3,9252,75.8F,7.9
24.35,9251,75.8F,7.9
24.4,9247,75.8F,7.9
24.45,9243,75.7F,7.9
24.5,9237,75.8F,7.9
24.55,9233,75.8F,7.9
24.6,9233,75.8F,7.9
24.65,9239,75.8F,7.9
24.7,9241,75.8F,7.9
24.75,9240,75.8F,7.9
24.8,9238,75.8F,7.9
24.85,9236,75.7F,7.9
24.9,9232,75.8F,7.9
24.95,9232,75.7F,7.9
25,9229,75.8F,7.9
25.05,9228,75.7F,7.9
25.1,9225,75.8F,7.9
25.15,9226,75.8F,7.9
25.2,9222,75.7F,7.9
25.25,9217,75.8F,7.9
25.3,9211,75.7F,7.9
25.35,9206,75.8F,7.9
25.4,9199,75.8F,7.9
25.45,9197,75.7F,7.9
25.5,9189,75.8F,7.9
25.55,9184,75.7F,7.9
25.6,9179,75.7F,7.9
25.65,9176,75.8F,7.9
25.7,9175,75.8F,7.9
25.75,9173,75.7F,7.9
25.8,9173,75.7F,7.9
25.85,9168,75.7F,7.9
25.9,9172,75.7F,7.9
25.95,9171,75.7F,7.9
26,9169,75.8F,7.9
26.05,9173,75.7F,7.9
26.1,9181,75.7F,7.9
26.15,9181,75.8F,7.9
26.2,9172,75.7F,7.9
26.25,9164,75.7F,7.9
26.3,9160,75.7F,7.9
26.35,9158,75.7F,7.9
26.4,9154,75.7F,7.9
26.45,9145,75.7F,7.9
26.5,9140,75.7F,7.9
26.55,9148,75.7F,7.9
26.6,9145,75.7F,7.9
26.65,9138,75.7F,7.9
26.7,9134,75.7F,7.9
26.75,9132,75.7F,7.9
26.8,9134,75.7F,7.9
26.85,9138,75.7F,7.9
26.9,9133,75.7F,7.9
26.95,9119,75.7F,7.9
27,9118,75.7F,7.9
27.05,9122,75.7F,7.9
27.1,9115,75.7F,7.9
27.15,9119,75.7F,7.9
27.2,9111,75.7F,7.9
27.25,9101,75.7F,7.9
27.3,9085,75.7F,7.9
27.35,9093,75.7F,7.9
27.4,9097,75.7F,7.9
27.45,9092,75.7F,7.9
27.5,9099,75.7F,7.9
27.55,9086,75.7F,7.9
27.6,9086,75.7F,7.9
27.65,9065,75.7F,7.9
27.7,9063,75.7F,7.9
27.75,9062,75.7F,7.9
27.8,9058,75.7F,7.9
27.85,9065,75.7F,7.9
27.9,9058,75.7F,7.9
27.95,9070,75.7F,7.9
28,9050,75.7F,7.9
28.05,9039,75.7F,7.9
28.1,9032,75.7F,7.9
28.15,9020,75.7F,7.9
28.2,9032,75.7F,7.9
28.25,9033,75.7F,7.9
28.3,9045,75.7F,7.9
28.35,9040,75.7F,7.9
28.4,9041,75.7F,7.9
28.45,9027,75.7F,7.9
28.5,9006,75.7F,7.9
28.55,9000,75.7F,7.9
28.6,8997,75.7F,7.9
28.65,8995,75.7F,7.9
28.7,8978,75.7F,7.9
28.75,8988,75.7F,7.9
28.8,8992,75.6F,7.9
28.85,8988,75.7F,7.9
28.9,8978,75.7F,7.9
28.95,8977,75.6F,7.9
29,8978,75.6F,7.9
29.05,8980,75.6F,7.9
29.1,8982,75.6F,7.9
29.15,8980,75.6F,7.9
29.2,8967,75.6F,7.9
29.25,8960,75.6F,7.9
29.3,8951,75.7F,7.9
29.35,8950,75.6F,7.9
29.4,8939,75.6F,7.9
29.45,8933,75.6F,7.9
29.5,8930,75.6F,7.9
29.55,8929,75.6F,7.9
29.6,8928,75.6F,7.9
29.65,8921,75.6F,7.9
29.7,8919,75.6F,7.9
29.75,8916,75.6F,7.9
